"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"12","College Social Sciences","054","COS - College Hub","COS - College Hub","","","200","565C","Fdn Arts, So Soc, Bus + Law AQ","Arts, Social Science, Business and Law","N","","","B","Birmingham","","142","Foundation Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","200","COS - College Hub","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","610C","BSc Com Sc w DTP FT DA (PwC)","Computer Science with Digital Technology Partnership","N","01","Full-time according to funding coun","B","Birmingham","4","161","Bachelor of Science","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","1","Year(s)","016","Computer Science","",""
"11","College Arts and Law","047","History and Cultures","African Studies & Anthropology","142","Political Sci & Intern'tl Stud","108","694C","DipHE Anthropolog + Pol Sci AQ","Anthropology and Political Science","N","","","B","Birmingham","","097","Diploma of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","108","African Studies & Anthropology","",""
"14","College Medicine and Den Sci","076","Inst of Cardiovascular Science","Inst of Card Sciences","","","106","492C","PhD Cardio Sci FT A300 Non-Lab","","N","01","Full-time according to funding coun","B","Birmingham","3","057","Doctor of Philosophy","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","106","Inst of Card Sciences","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","595C","MSc Computer Science FT(Dubai)","Computer Science","N","01","Full-time according to funding coun","U","Dubai","1","039","Master of Science","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","1","Year(s)","016","Computer Science","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","017D","MA Shakespeare + Ed PT Fixed","Shakespeare and Education","N","31","Part-time","B","Birmingham","2","038","Master of Arts","N","N","Q300","English studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","171","Shakespeare Institute","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","029D","MA Internat Secur + Terror PT","International Security and Terrorism","N","31","Part-time","B","Birmingham","2","038","Master of Arts","N","N","L240","International politics","","","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Physiotherapy","","","241","047D","PGDip Manip Physiotherapy FT","Manipulative Physiotherapy","N","01","Full-time according to funding coun","B","Birmingham","10","001","Postgraduate Diploma","N","N","B160","Physiotherapy","","","","","0110","University of Birmingham","","","","","2","Months","214","Birmingham International Acad","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Physiotherapy","","","241","048D","PGCert Manip Physiotherapy FT","Manipulative Physiotherapy","N","01","Full-time according to funding coun","B","Birmingham","6","086","Postgraduate Certificate","N","N","B160","Physiotherapy","","","","","0110","University of Birmingham","","","","","2","Months","241","Physiotherapy","",""
"12","College Social Sciences","035","School of Social Policy","Soc Policy, Sociology & Crimin","","","262","002D","BA Soc Policy + Crim w Yr Ab","Social Policy and Criminology with Year Abroad","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","L400","Social policy","L611","Criminological theory","","","0110","University of Birmingham","","","","","1","Year(s)","262","Soc Policy, Sociology & Crimin","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","066D","PhD Dept Modern Lang FT M4C","","N","01","Full-time according to funding coun","B","Birmingham","3","057","Doctor of Philosophy","N","N","R990","European languages, literature & r","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","067D","PhD Dept Modern Lang PT M4C","","N","31","Part-time","B","Birmingham","6","057","Doctor of Philosophy","N","N","R990","European languages, literature & r","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","060D","PhD Shakespeare Institu PT M4C","","N","31","Part-time","B","Birmingham","6","057","Doctor of Philosophy","N","N","Q323","English literature by topic","","","","","0110","University of Birmingham","","","","","1","Year(s)","171","Shakespeare Institute","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","062D","PhD Eng Lang + App Lin FT M4C","","N","01","Full-time according to funding coun","B","Birmingham","3","057","Doctor of Philosophy","N","N","Q310","English language","","","","","0110","University of Birmingham","","","","","1","Year(s)","237","Eng Lang and Linguistics","",""
"12","College Social Sciences","053","Government","International Development","","","113","077D","PhD IDD FT M4C","","N","01","Full-time according to funding coun","B","Birmingham","3","057","Doctor of Philosophy","N","N","L420","International social policy","","","","","0110","University of Birmingham","","","","","1","Year(s)","113","International Development","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","966C","LLM Internat Comm Law FT Dubai","International Commercial Law","N","01","Full-time according to funding coun","U","Dubai","12","045","Master of Laws","N","N","M221","Business & commercial law","","","","","0110","University of Birmingham","","","","","2","Months","027","Law","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","876C","PGCert Ind Proj Man PT (Blend)","Industrial Project Management","Y","31","Part-time","D","Distance Education","1","086","Postgraduate Certificate","N","N","H800","Chemical, process & energy enginee","N200","Management studies","","","0110","University of Birmingham","","","","","1","Year(s)","013","Chemical Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","551B","MSc Rail Risk and Safe Man PT","Railway Risk and Safety Management","N","31","Part-time","B","Birmingham","24","039","Master of Science","N","N","H290","Civil engineering not elsewhere cla","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","001C","PhD App Health Resea PT (A900)","","N","31","Part-time","B","Birmingham","6","057","Doctor of Philosophy","N","N","A900","Others in medicine & dentistry","","","","","0110","University of Birmingham","","","","","1","Year(s)","216","Inst of Applied Health Res","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","906C","PGDip Rail Saf+Co Sy (Flex) DL","Railway Safety and Control Systems","N","31","Part-time","D","Distance Education","16","001","Postgraduate Diploma","N","N","H290","Civil engineering not elsewhere cla","","","","","0110","University of Birmingham","Z159","The University of York","","","2","Months","015","Civil Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","912C","PG Aff Rail Safe + Cont Sys FT","Railway Safety and Control Systems","N","01","Full-time according to funding coun","J","Joint Institutions","12","087","Postgraduate Affiliate","N","N","H290","Civil engineering not elsewhere cla","","","","","0110","University of Birmingham","Z159","The University of York","","","2","Months","015","Civil Engineering","",""
"12","College Social Sciences","035","School of Social Policy","Soc Policy, Sociology & Crimin","","","262","976C","BA Criminology FT","Criminology","N","01","Full-time according to funding coun","B","Birmingham","3","003","Bachelor of Arts","N","N","L311","Applied criminology","","","","","0110","University of Birmingham","","","","","1","Year(s)","262","Soc Policy, Sociology & Crimin","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","236","English Literature","239","141D","CertHE Eng + Cla Lit + Civ AQ","English and Classical Literature and Civilisation","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","239","Classics, AH and Archaeology","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","3041","BSc Economics","Economics","N","01","Full-time according to funding coun","B","Birmingham","3","004","Bachelor of Science","N","N","L100","Economics","","","","","0110","University of Birmingham","","","","","1","Year(s)","211","Birmingham Business School","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","5704","PGCert Environmental Health AQ","Environmental Health","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","B910","Environmental health","","","","","0110","University of Birmingham","","","","","","","022","Geography","",""
"12","College Social Sciences","020","School of Education","School of Education","","","020","5794","PGCert MQ Teach Vis Imp DE AQ","Mandatory Qualification for Teachers of Children with Visual  Impairment","N","","","D","Distance Education","","086","Postgraduate Certificate","N","Y","X161","Training teachers - special needs","","","","","0110","University of Birmingham","","","","","","","020","School of Education","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","5307","CertHE Civil Engineering AQ","Civil Engineering","N","01","Full-time according to funding coun","B","Birmingham","1","105","Certificate of Higher Education","N","Y","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Theology and Religion","","","150","6620","MPhil Dept of Theol + Relig FT","","N","01","Full-time according to funding coun","B","Birmingham","12","079","Master of Philosophy","N","N","V600","Theology & religious studies","","","","","0110","University of Birmingham","","","","","2","Months","150","Theology and Religion","",""
